winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.595999061658,0.337291807307,-1,61.2364311938,2.0,3.0,?,1,3.0,3.0,1,34.0,67.0,0
0.278305859639,0.400685710043,-1,58.0740408341,3.0,1.0,4,2,5.0,3.0,0,42.0,81.0,1
0.549010405772,?,1,62.4381723839,2.0,3.0,2,5,3.0,2.0,0,42.0,20.0,0
?,0.471662904473,-1,73.8863056712,1.0,0.0,1,2,2.0,1.0,1,45.0,45.0,1
0.12048567769,0.150039399143,-1,67.220969695,2.0,?,1,1,5.0,2.0,1,39.0,64.0,1
0.43821142301,0.371885143096,-1,64.3152292878,2.0,2.0,2,1,2.0,1.0,0,54.0,89.0,1
0.387429948429,0.674890970097,-1,71.4920246445,2.0,3.0,5,3,2.0,4.0,0,67.0,46.0,0
0.56935031978,0.65485199144,-1,67.3790717591,2.0,1.0,4,3,4.0,3.0,1,51.0,?,1
?,0.919233583833,1,65.3632571203,2.0,-1.0,4,1,3.0,2.0,?,50.0,?,1
0.499372957576,0.652866873436,-1,63.6750070283,0.0,1.0,5,4,2.0,1.0,0,54.0,14.0,1
0.815563506837,0.214638532667,-1,61.6522608337,1.0,1.0,2,3,4.0,2.0,?,68.0,46.0,0
0.598236835604,0.183766474835,1,58.304722194,0.0,0.0,1,4,2.0,2.0,1,54.0,38.0,0
0.408661497888,0.730255005999,1,59.2520918886,4.0,2.0,2,2,3.0,2.0,0,48.0,72.0,1
0.572215724405,0.79223705596,1,65.018410419,1.0,2.0,5,2,2.0,?,1,48.0,4.0,1
0.697284862851,0.455105153153,1,64.1928590158,?,1.0,4,1,2.0,?,1,57.0,70.0,?
0.778743973061,0.486446423816,1,?,1.0,3.0,5,4,0.0,3.0,0,44.0,?,0
0.654288308828,0.350440507629,-1,65.9274353455,2.0,3.0,5,3,3.0,2.0,0,74.0,102.0,0
0.139216906701,0.790811263234,0,62.7853203273,2.0,2.0,1,4,3.0,2.0,1,53.0,56.0,1
0.60194656476,0.781203625382,?,65.5721363382,2.0,1.0,5,3,3.0,1.0,1,26.0,63.0,1
0.522604792447,0.794426862414,1,68.8222130842,2.0,2.0,5,3,1.0,2.0,0,69.0,41.0,1
0.654943501863,0.648611873232,?,51.6634790659,3.0,3.0,3,1,2.0,2.0,0,67.0,64.0,1
0.405335931364,0.484139486052,1,66.5992744337,?,3.0,1,4,3.0,3.0,0,42.0,72.0,0
0.679613781318,0.339377043763,0,55.1943001832,1.0,?,5,5,4.0,2.0,0,75.0,57.0,0
0.145386442911,0.352158300285,1,74.3183243813,1.0,2.0,1,4,1.0,3.0,0,?,43.0,0
0.69668913985,0.53663647624,1,71.0695563893,4.0,2.0,1,5,3.0,3.0,?,40.0,50.0,?
0.783446031987,0.37441722884,0,78.4669236085,0.0,1.0,3,2,2.0,2.0,0,16.0,72.0,0
0.187671924451,0.548410807854,-1,70.1422105513,2.0,3.0,5,5,1.0,4.0,0,53.0,77.0,0
0.360341436588,0.682391102038,0,64.698352576,1.0,3.0,4,3,3.0,2.0,1,55.0,44.0,0
0.727973677252,0.726458438649,0,69.0808985926,?,0.0,1,4,4.0,3.0,0,62.0,58.0,1
0.0720700358708,0.511796674355,0,74.0100332431,1.0,1.0,1,5,2.0,3.0,0,68.0,47.0,1
0.317691450291,?,-1,67.7813114893,0.0,3.0,5,2,3.0,2.0,0,66.0,40.0,0
0.362106845302,0.265895275252,1,58.4129728141,3.0,1.0,3,5,?,3.0,1,68.0,49.0,1
0.673721319256,0.780776991158,?,64.6419694733,1.0,1.0,2,5,2.0,1.0,0,66.0,42.0,1
1.01862279365,0.704259486452,0,75.6562368214,2.0,2.0,4,4,3.0,0.0,1,83.0,31.0,1
0.786195340434,0.602916119295,1,70.9454931484,2.0,1.0,1,3,2.0,3.0,1,42.0,46.0,1
0.663080251299,?,-1,64.9204476161,1.0,2.0,1,1,5.0,2.0,1,20.0,50.0,0
0.884712563915,0.437763468097,0,61.6132606749,?,1.0,5,2,2.0,3.0,1,13.0,67.0,0
0.135837406032,0.632350886974,-1,68.1159117514,0.0,1.0,5,2,5.0,2.0,0,37.0,52.0,0
0.623526261706,0.386904304305,1,72.6130154239,0.0,0.0,?,5,3.0,2.0,1,53.0,6.0,1
0.569723464452,0.541776491206,0,66.0412497742,3.0,1.0,4,2,4.0,0.0,?,35.0,30.0,1
?,0.253918043771,-1,59.8940781271,-1.0,2.0,2,1,3.0,2.0,0,45.0,63.0,0
0.581984286651,0.240066527288,-1,64.3147437516,2.0,0.0,2,1,3.0,3.0,1,86.0,45.0,1
0.596826575279,0.48544174852,1,68.6417933939,3.0,1.0,1,2,3.0,3.0,1,81.0,29.0,1
0.771928881868,0.589805691226,0,69.6570150419,0.0,3.0,3,2,2.0,2.0,0,7.0,31.0,0
0.418155902599,0.580683832332,0,71.233184808,1.0,2.0,1,1,3.0,3.0,1,32.0,52.0,0
?,0.787696398402,1,69.1360501751,2.0,?,2,4,4.0,1.0,1,44.0,28.0,?
0.230014593648,0.643506787746,-1,82.5760986274,3.0,1.0,5,?,1.0,3.0,?,46.0,56.0,1
0.648055378789,0.550560001496,0,68.6413464257,2.0,?,3,1,3.0,2.0,1,33.0,48.0,1
0.744924193435,0.461492863277,0,60.9485224619,?,2.0,4,2,5.0,2.0,1,60.0,41.0,0
0.660938725489,0.770570100504,1,65.9982734866,2.0,2.0,4,1,3.0,3.0,1,55.0,79.0,1
0.615820815513,0.37797085637,1,62.0918014913,3.0,1.0,4,1,3.0,?,1,45.0,83.0,1
0.43991426131,0.535453677132,0,69.8262395352,0.0,0.0,1,5,4.0,2.0,0,51.0,27.0,?
0.441959154074,0.499154519737,1,75.7835375148,1.0,1.0,1,4,3.0,3.0,1,38.0,48.0,1
0.687909575044,0.17860896306,0,68.3705913052,1.0,3.0,1,5,2.0,3.0,1,54.0,66.0,0
0.360328480533,?,0,62.0623695164,3.0,1.0,1,4,0.0,2.0,1,72.0,75.0,1
0.402781903234,0.586016299193,0,69.9469890096,?,3.0,4,5,5.0,2.0,0,24.0,69.0,0
0.211853890781,0.395768527836,1,?,2.0,0.0,4,1,1.0,4.0,0,27.0,62.0,1
0.623919330268,?,-1,64.9061576092,0.0,1.0,4,4,4.0,5.0,1,?,45.0,0
0.272840889453,0.79281892184,0,57.9524228477,2.0,?,3,5,2.0,3.0,1,71.0,?,1
0.903671077947,0.594265711168,1,68.8046306637,1.0,1.0,5,1,2.0,5.0,0,55.0,62.0,1
0.393738610292,0.480864148456,1,60.5796331426,3.0,1.0,4,2,2.0,2.0,0,74.0,49.0,1
0.813752781507,0.472325457162,0,58.6256344453,1.0,2.0,4,5,2.0,2.0,0,77.0,73.0,0
0.511531781407,0.741440815168,-1,72.0925167345,1.0,1.0,3,3,1.0,3.0,0,18.0,30.0,1
0.709904736094,0.34937774661,1,74.3496765179,0.0,2.0,5,1,2.0,4.0,1,80.0,55.0,0
0.503911818119,0.409037198817,1,66.5131984719,2.0,1.0,3,3,3.0,3.0,1,82.0,46.0,1
0.214925109759,0.53107070146,0,71.6713345908,1.0,2.0,4,2,2.0,4.0,1,47.0,64.0,0
0.439591016723,0.286565969154,-1,69.5216790001,2.0,2.0,2,4,4.0,3.0,1,?,58.0,1
0.366078341563,0.679681552771,-1,67.9731676207,2.0,0.0,1,3,3.0,2.0,1,60.0,56.0,1
0.651059083049,?,0,55.9544803652,3.0,3.0,?,5,1.0,2.0,0,43.0,?,1
0.659301417119,0.419828218531,1,72.8096268888,1.0,3.0,5,1,3.0,2.0,1,49.0,49.0,0
0.573341618982,0.689217983551,1,57.2603932726,1.0,3.0,5,2,1.0,3.0,1,?,40.0,0
0.390404746234,0.700249983668,1,58.0296959708,0.0,2.0,4,4,3.0,2.0,1,32.0,64.0,0
0.519106095952,0.698316516878,0,65.8373330043,2.0,2.0,1,5,0.0,3.0,1,41.0,62.0,1
0.430389500696,0.599509090768,-1,67.6640510619,2.0,1.0,?,2,4.0,3.0,1,71.0,33.0,1
?,0.811626604182,0,57.6033335432,?,1.0,2,4,2.0,2.0,1,40.0,65.0,1
0.552970312796,0.448738225177,-1,77.3375977837,1.0,1.0,5,3,3.0,3.0,0,69.0,20.0,1
0.569912583023,?,1,73.7463490225,3.0,?,5,1,-1.0,3.0,0,?,45.0,1
0.36524843376,0.572838450744,1,60.5805189989,2.0,1.0,2,2,1.0,1.0,0,58.0,95.0,1
0.555740922058,0.513578521341,0,64.8574690673,0.0,2.0,5,2,2.0,3.0,0,47.0,44.0,0
0.518102892327,0.634101735836,1,60.9424410464,1.0,3.0,4,4,1.0,4.0,0,38.0,60.0,0
0.736190709159,0.196588960793,-1,60.1466625746,1.0,2.0,?,1,2.0,4.0,1,75.0,77.0,0
0.582347440921,0.812749862895,-1,62.4110333778,-1.0,1.0,2,5,4.0,3.0,1,67.0,35.0,1
0.519857168806,0.707461503727,1,60.7917358144,1.0,1.0,4,1,3.0,1.0,0,60.0,40.0,1
0.212185223089,0.297201266489,1,?,2.0,1.0,3,2,3.0,3.0,?,68.0,61.0,1
0.529776836143,0.125157396057,-1,69.5926500391,2.0,3.0,5,2,4.0,3.0,1,51.0,50.0,?
0.560798581928,0.686942211505,-1,69.5201657357,0.0,2.0,4,?,3.0,3.0,1,62.0,37.0,0
0.541714792569,0.376778115238,1,67.4339756074,2.0,2.0,4,4,3.0,4.0,1,56.0,23.0,1
0.0376749290133,0.44007018227,-1,59.4787788367,?,3.0,1,5,4.0,3.0,1,33.0,38.0,1
0.526701965336,0.51996882849,-1,58.8777755838,2.0,1.0,5,1,2.0,3.0,?,21.0,57.0,1
0.597045176867,0.388083014579,?,62.9357348447,2.0,2.0,5,4,?,3.0,0,90.0,42.0,1
0.576786531685,0.622492817766,1,60.7651001535,3.0,1.0,3,2,3.0,3.0,0,49.0,50.0,1
?,0.197950094159,-1,65.8782414473,3.0,0.0,5,5,4.0,2.0,1,9.0,77.0,0
0.539516572994,0.764016737275,0,57.884235969,3.0,3.0,4,2,2.0,3.0,1,59.0,?,1
0.636919465061,0.324324295569,1,56.2734879515,1.0,2.0,2,5,2.0,2.0,1,51.0,68.0,0
0.341644722115,0.364621267445,-1,59.6462999137,1.0,0.0,2,3,1.0,3.0,0,47.0,22.0,1
0.566159770297,0.597179104605,0,64.2651760806,0.0,3.0,5,2,4.0,1.0,0,61.0,52.0,0
0.444205701483,0.589069594915,0,60.9001309551,1.0,1.0,5,?,3.0,3.0,1,22.0,65.0,1
0.547103567695,?,-1,62.4448399923,2.0,?,4,4,2.0,?,?,61.0,41.0,1
0.871291850914,0.575743305284,0,53.2492772344,?,1.0,4,3,1.0,1.0,1,65.0,51.0,1
0.151722480464,0.546414320197,1,64.6489869484,0.0,1.0,4,4,1.0,2.0,1,52.0,58.0,0
0.458430438884,0.60004292257,1,65.2735633008,3.0,1.0,4,2,1.0,?,0,83.0,104.0,1
0.53129548635,0.40500551382,?,53.2484766994,?,2.0,1,5,2.0,2.0,0,45.0,46.0,1
0.835894061014,0.272990985974,0,65.4168936579,0.0,1.0,2,3,2.0,2.0,1,74.0,38.0,0
0.559458106377,0.24602264767,0,59.5593658646,0.0,0.0,4,4,2.0,1.0,1,23.0,58.0,0
0.559265374226,0.369763775141,0,63.4102664815,0.0,1.0,5,4,3.0,3.0,1,54.0,73.0,0
0.869164800086,?,1,72.8256332427,1.0,2.0,5,5,3.0,1.0,0,71.0,33.0,0
0.516777294251,0.401362045795,1,59.8677097463,-1.0,1.0,5,4,0.0,2.0,0,52.0,32.0,0
?,0.396218496613,0,74.5496910647,1.0,3.0,2,5,4.0,-1.0,0,34.0,45.0,0
0.586141297183,0.545076989093,1,67.0652255121,2.0,1.0,2,1,3.0,3.0,0,?,38.0,1
0.132335915897,0.391659401751,0,?,?,0.0,1,4,1.0,1.0,0,76.0,38.0,1
0.44389101468,0.541759255352,-1,62.4474653894,2.0,0.0,3,3,2.0,1.0,1,32.0,79.0,1
0.898305000548,0.496385752144,0,71.0634538485,?,-1.0,3,4,4.0,2.0,0,71.0,71.0,1
0.234243455568,0.651466425153,-1,59.3297054555,1.0,1.0,2,2,2.0,1.0,1,56.0,53.0,1
0.48630225784,0.901469594229,?,56.8250211007,0.0,2.0,3,5,5.0,1.0,1,88.0,55.0,1
0.666725483801,0.359821269907,-1,72.4537840593,0.0,2.0,2,4,3.0,2.0,0,64.0,46.0,0
0.465688724542,0.729095363808,1,77.3038236863,2.0,1.0,3,3,3.0,2.0,0,79.0,56.0,?
0.334868046765,0.682745190909,?,56.8412910421,1.0,0.0,4,1,4.0,1.0,1,44.0,55.0,1
0.602413220397,0.630813555749,0,69.2485011176,2.0,1.0,4,5,2.0,?,1,90.0,87.0,1
?,0.760916803878,?,64.2852547276,4.0,2.0,4,4,1.0,0.0,1,36.0,52.0,1
?,0.685419059992,1,74.6711325432,1.0,1.0,5,5,3.0,3.0,1,59.0,83.0,1
0.345107969995,0.443026527897,1,61.4355628988,1.0,2.0,2,3,3.0,3.0,1,32.0,57.0,?
?,0.235301427526,-1,70.1185647517,1.0,1.0,1,2,1.0,2.0,1,?,76.0,1
0.229193899208,?,1,65.6990239004,1.0,1.0,2,4,1.0,4.0,0,32.0,29.0,1
0.5114675207,0.351365423187,1,67.3127306319,0.0,2.0,3,5,2.0,3.0,0,56.0,24.0,0
0.465968475631,0.625017920315,-1,68.3507149626,0.0,0.0,3,5,1.0,2.0,0,85.0,36.0,1
0.514186090449,0.392063869945,0,62.2810144405,1.0,1.0,2,1,?,3.0,0,26.0,58.0,1
0.707664994324,0.830895462876,0,62.4110743249,?,3.0,3,1,2.0,4.0,0,74.0,74.0,0
0.591317204424,0.240885613381,-1,70.0767560512,3.0,1.0,5,2,4.0,4.0,0,56.0,49.0,?
0.542779339883,0.589574040174,1,?,0.0,1.0,4,2,1.0,4.0,0,67.0,13.0,1
0.502351890906,0.841762097066,0,61.9397989959,3.0,2.0,5,3,2.0,2.0,0,51.0,47.0,1
0.373391058665,0.461932995531,-1,74.8775164021,1.0,3.0,1,4,1.0,2.0,0,71.0,32.0,0
0.348124296507,?,0,61.8686606721,2.0,1.0,4,2,2.0,3.0,0,15.0,81.0,1
0.607779262356,0.924022487253,1,?,2.0,2.0,1,4,1.0,2.0,1,52.0,53.0,1
0.394854556115,0.448302336155,0,74.1052471899,2.0,0.0,?,3,1.0,3.0,1,37.0,34.0,1
0.335663555121,0.738415763324,0,66.2492348473,2.0,0.0,4,?,2.0,4.0,1,73.0,64.0,1
0.288724407111,0.47698793459,-1,70.5123570723,3.0,0.0,?,1,3.0,2.0,0,44.0,38.0,1
0.633655187856,0.490611803715,0,55.1905026003,3.0,2.0,3,?,1.0,3.0,0,85.0,46.0,1
0.11103903789,0.472151660133,-1,56.9554262101,4.0,0.0,2,4,2.0,2.0,0,46.0,63.0,1
0.548404705733,1.09568041716,1,61.4396116239,2.0,3.0,1,2,2.0,2.0,0,74.0,53.0,0
0.459712776286,0.626602430675,0,68.2567518506,1.0,1.0,2,5,3.0,2.0,1,55.0,20.0,1
0.625515440989,0.333009718146,-1,67.4092145417,2.0,1.0,2,5,2.0,3.0,0,78.0,31.0,1
0.405623611612,0.196331631683,-1,81.2129173497,3.0,1.0,1,1,2.0,2.0,0,31.0,32.0,1
0.662368671233,0.288247658995,-1,66.6822304475,1.0,1.0,?,1,3.0,5.0,0,48.0,36.0,0
0.6008442194,-0.0356910287838,-1,69.6407872289,0.0,2.0,2,4,2.0,4.0,0,45.0,45.0,1
0.81784396894,0.362627208036,0,67.0028382066,0.0,?,4,2,2.0,4.0,1,72.0,?,0
0.466183795319,0.187075298309,1,63.1171359687,1.0,1.0,2,5,3.0,3.0,0,51.0,65.0,0
0.349247664412,0.260200168525,-1,61.7618860218,0.0,2.0,2,5,3.0,1.0,0,52.0,40.0,0
0.597346101661,0.556159053651,0,57.3639715595,1.0,0.0,1,5,2.0,2.0,0,35.0,56.0,1
0.396577692211,0.610769835983,0,64.0582900105,3.0,1.0,2,1,2.0,3.0,0,56.0,73.0,1
0.834815988909,0.518314042952,-1,62.6577687035,2.0,2.0,3,2,?,4.0,0,52.0,45.0,1
0.255889483714,0.399835919594,-1,63.6522538029,1.0,3.0,2,?,2.0,1.0,0,32.0,33.0,?
0.466699101258,?,0,78.1544130975,1.0,2.0,2,5,1.0,2.0,1,73.0,72.0,0
0.32988319423,0.667222666861,0,67.737777684,0.0,0.0,1,4,1.0,3.0,?,?,61.0,1
0.429839459074,0.48762008621,1,70.2319801475,2.0,3.0,5,5,3.0,2.0,0,30.0,31.0,0
0.469739113298,?,0,65.0479824511,2.0,0.0,3,5,4.0,4.0,1,6.0,32.0,1
0.438556676629,0.734145821004,0,54.8649179534,1.0,?,5,4,3.0,3.0,0,52.0,68.0,0
0.517113862527,0.545513896371,1,70.3869551839,2.0,0.0,5,3,4.0,4.0,0,79.0,56.0,1
0.275475139831,0.611137867659,0,57.0497532283,0.0,2.0,1,1,2.0,4.0,1,67.0,28.0,?
0.228807930779,0.393689249029,0,62.8055715792,3.0,2.0,4,1,2.0,2.0,1,59.0,28.0,1
0.757118229516,0.731581494364,1,59.4662037321,0.0,2.0,2,3,3.0,4.0,1,72.0,73.0,0
0.247689181189,0.256413527986,1,71.7818645377,1.0,2.0,?,3,1.0,4.0,1,81.0,29.0,1
0.0741448967057,0.67792039242,-1,?,3.0,1.0,4,4,3.0,3.0,1,46.0,53.0,1
0.822103182539,0.545613351658,0,66.0227935622,2.0,2.0,4,4,2.0,3.0,1,35.0,46.0,1
0.529116264179,0.504314023734,1,50.1620531126,2.0,0.0,1,3,4.0,4.0,0,37.0,66.0,1
0.640649140729,0.605721829101,0,63.2105012623,2.0,?,?,5,2.0,3.0,1,34.0,28.0,1
0.194015169948,0.682286867683,0,61.4987305142,1.0,1.0,5,5,2.0,4.0,1,62.0,50.0,1
0.699007311069,0.786322352123,0,68.4098593768,2.0,1.0,1,3,4.0,2.0,0,19.0,32.0,1
0.669950246661,0.735363976784,?,55.499543241,2.0,2.0,3,1,3.0,3.0,1,61.0,40.0,1
0.515009146805,0.297713714074,?,71.8687874945,?,3.0,3,1,3.0,3.0,0,44.0,58.0,0
0.664904803837,0.470114318493,0,?,2.0,1.0,1,2,1.0,4.0,0,64.0,78.0,1
0.502535826958,0.635217069943,0,58.2496373696,1.0,2.0,1,3,2.0,2.0,0,50.0,44.0,0
0.494316199863,0.332833151991,1,61.5448352073,1.0,?,5,?,2.0,3.0,0,54.0,54.0,1
0.402685697844,0.669699347564,-1,71.2492669034,0.0,1.0,5,2,1.0,3.0,?,34.0,54.0,0
?,0.764738967254,0,60.6727265677,2.0,1.0,1,4,4.0,2.0,0,29.0,72.0,1
0.622158887634,0.463230741015,-1,72.9818302251,2.0,0.0,5,5,1.0,4.0,0,87.0,58.0,1
?,0.742438626254,1,69.6452833844,2.0,2.0,2,5,5.0,2.0,1,49.0,?,1
0.848976016183,0.365970472155,0,59.6070446944,2.0,?,4,2,2.0,2.0,1,61.0,37.0,1
0.731308117027,0.397672562784,0,72.0792318196,?,1.0,4,4,1.0,3.0,1,75.0,54.0,1
0.569505162139,0.819461981694,?,69.8929733139,1.0,2.0,3,2,1.0,1.0,0,28.0,20.0,0
0.209583310932,0.496190882024,-1,59.3154871007,1.0,0.0,5,2,3.0,3.0,1,36.0,36.0,1
0.310116603264,0.346420985431,0,65.9671305511,3.0,0.0,3,1,2.0,3.0,1,18.0,42.0,1
0.299780951105,0.209578372859,-1,64.3044177867,2.0,1.0,5,4,2.0,0.0,1,52.0,64.0,?
0.658957885135,0.398220793311,1,66.315234307,4.0,0.0,4,3,1.0,3.0,0,61.0,20.0,1
0.63241142267,0.471083723683,-1,?,1.0,2.0,5,5,2.0,3.0,1,?,32.0,0
0.423835320361,0.940772465244,1,73.0378934475,3.0,5.0,3,2,2.0,2.0,0,64.0,55.0,0
0.423685068304,0.448693087746,1,65.023596509,2.0,0.0,2,4,4.0,3.0,?,18.0,70.0,1
0.0826667304672,?,1,74.0488205061,3.0,3.0,3,5,4.0,1.0,1,79.0,45.0,1
0.361230830172,0.400938153387,1,61.6848480393,2.0,1.0,5,5,1.0,3.0,?,72.0,56.0,1
0.691982699467,0.56166617382,1,72.0766641573,1.0,3.0,4,1,2.0,3.0,1,99.0,?,0
0.226811617935,0.521931709129,1,64.8381566574,2.0,2.0,1,1,5.0,3.0,1,84.0,20.0,1
0.548882749572,0.124328527256,-1,63.1024019276,0.0,0.0,2,3,4.0,1.0,1,50.0,91.0,0
0.265248530634,0.53846522503,-1,63.4841071477,1.0,2.0,4,3,3.0,3.0,0,58.0,29.0,0
0.834932635434,0.181175472389,-1,66.2732709127,3.0,2.0,2,2,2.0,2.0,1,57.0,43.0,0
0.42718220559,0.568623326608,-1,62.4512812171,3.0,1.0,3,4,2.0,3.0,1,66.0,49.0,1
0.527628049523,0.730394623427,-1,63.6712863979,0.0,4.0,5,3,4.0,2.0,0,50.0,55.0,0
0.85322737164,0.532898254154,0,71.6681451607,-1.0,2.0,5,1,3.0,2.0,1,97.0,80.0,0
0.316957718789,0.268409336434,0,55.4576448722,0.0,?,2,1,3.0,0.0,0,91.0,24.0,1
0.565527709045,0.542402578576,1,67.2244674418,0.0,2.0,3,2,4.0,3.0,0,53.0,60.0,0
0.447962578692,0.358839580856,0,69.7099759133,2.0,?,3,5,2.0,0.0,0,63.0,66.0,0
0.804123644393,0.775997916865,0,63.4483522727,?,?,1,3,3.0,4.0,0,67.0,110.0,0
0.536322163679,0.538758764839,1,68.141906497,3.0,0.0,5,2,1.0,3.0,0,45.0,16.0,1
0.399393326151,0.337053913976,-1,62.1857270304,1.0,2.0,5,2,2.0,3.0,0,?,56.0,0
0.511417790224,0.405465689968,0,59.7434405848,1.0,2.0,?,2,3.0,3.0,1,63.0,40.0,0
0.595719223172,-0.0167524331953,0,58.0699306189,0.0,1.0,4,4,2.0,3.0,1,59.0,52.0,1
0.357699588371,0.582607498834,-1,67.7090203537,4.0,-1.0,4,5,4.0,4.0,1,48.0,32.0,1
0.484779315379,0.409154740194,-1,65.5978286683,3.0,0.0,2,1,3.0,3.0,1,63.0,38.0,1
0.42920948365,0.1993259129,1,64.0801009509,0.0,2.0,4,4,3.0,3.0,0,25.0,77.0,0
0.264210713006,0.28179925918,0,54.6360222076,1.0,1.0,2,4,3.0,1.0,0,?,11.0,1
?,0.455525855256,-1,70.2539954224,2.0,3.0,3,3,3.0,1.0,0,2.0,98.0,0
0.440203010164,0.874915020728,-1,?,3.0,3.0,4,3,3.0,5.0,0,54.0,35.0,1
0.494301117608,0.359690594868,1,?,0.0,2.0,4,3,1.0,3.0,0,54.0,-6.0,1
0.171372983401,0.435179682122,1,65.1246538012,1.0,2.0,3,1,4.0,4.0,1,57.0,88.0,0
0.544979157269,0.686355894689,1,72.2983185109,1.0,0.0,1,3,3.0,4.0,0,40.0,27.0,?
0.549392662774,0.335327421442,-1,64.3234944486,1.0,-1.0,5,3,4.0,0.0,1,59.0,57.0,1
0.713375279002,-0.0225409872225,-1,56.9299518394,1.0,2.0,4,1,2.0,2.0,0,23.0,35.0,1
0.394291514717,0.865406457075,0,61.1352525218,2.0,1.0,5,1,3.0,3.0,0,36.0,62.0,1
0.309349232697,0.554267099465,0,75.441328459,1.0,2.0,5,5,4.0,3.0,0,55.0,36.0,0
0.451738850087,0.425455414128,-1,65.2599246905,3.0,2.0,?,1,2.0,3.0,1,50.0,?,1
0.497012968588,0.651653116808,-1,70.7078538512,2.0,4.0,3,1,2.0,4.0,1,91.0,73.0,0
0.634819859055,0.726177879688,0,63.4323588903,2.0,3.0,3,3,4.0,3.0,1,52.0,24.0,1
0.317736711568,0.304710881208,0,70.8487634631,?,2.0,?,1,4.0,2.0,0,28.0,45.0,0
0.70154348344,0.721821468952,-1,55.6538928828,1.0,1.0,5,4,3.0,1.0,1,34.0,44.0,1
0.662062660087,0.339794480797,1,66.8227123326,3.0,2.0,4,2,0.0,2.0,1,67.0,64.0,?
0.377012678369,0.318338720368,-1,60.6613934953,0.0,0.0,3,4,2.0,3.0,0,42.0,62.0,1
0.680625867135,0.517177126585,0,68.3796085012,0.0,2.0,1,1,3.0,1.0,1,3.0,?,0
0.229867235721,0.502293927674,0,63.9227008017,0.0,1.0,3,3,3.0,2.0,0,48.0,61.0,0
0.419260658308,?,-1,63.764151432,1.0,1.0,2,?,3.0,3.0,1,51.0,64.0,1
0.558810519748,0.612137904107,0,49.6030992793,2.0,4.0,?,2,4.0,4.0,1,19.0,56.0,0
