winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.589620807629,0.403565106381,-1,53.446274929,0.0,3.0,1,3,3.0,2.0,1,45.0,15.0,1
0.467080595923,0.782316617386,0,60.8881094783,2.0,1.0,3,3,3.0,4.0,0,75.0,67.0,1
0.587165430989,?,-1,61.2549880042,3.0,0.0,5,4,2.0,2.0,1,?,32.0,?
?,0.301391669555,1,73.787253182,3.0,1.0,2,2,2.0,3.0,0,52.0,46.0,1
0.581721710185,0.499512972386,0,61.5346373535,3.0,1.0,3,2,3.0,5.0,0,36.0,86.0,1
0.539938832453,?,-1,63.3022178458,2.0,1.0,3,3,3.0,4.0,1,48.0,43.0,1
0.529425152146,0.690551105149,-1,65.2909039902,1.0,3.0,5,5,3.0,?,0,54.0,38.0,0
0.193751558888,0.461020546563,1,68.891471324,2.0,3.0,4,?,1.0,2.0,0,39.0,53.0,0
0.853134788522,0.291057014647,-1,70.2843332536,?,1.0,3,3,0.0,2.0,1,50.0,39.0,0
0.328770596744,0.0268525713427,0,62.1752955049,1.0,1.0,?,2,4.0,3.0,1,19.0,42.0,0
0.276505623235,0.404001372808,-1,64.9527621963,-1.0,1.0,5,5,2.0,?,1,40.0,52.0,0
0.486781843123,0.820704257218,-1,72.4198219997,0.0,1.0,2,1,2.0,2.0,1,28.0,58.0,0
0.836879999382,0.330797585791,1,70.7083457019,2.0,1.0,2,2,4.0,4.0,0,63.0,11.0,1
0.484511897139,0.904135929562,0,59.633444091,2.0,2.0,4,5,4.0,3.0,0,39.0,52.0,1
0.634924299854,0.571107338827,1,67.4793677176,1.0,0.0,1,2,2.0,1.0,0,19.0,76.0,1
0.402535420211,0.506973606625,1,59.0485020413,3.0,3.0,2,4,3.0,1.0,1,21.0,47.0,1
0.504538099473,0.405702187132,-1,65.8110619212,1.0,2.0,3,4,2.0,2.0,0,66.0,?,0
0.634975169274,0.28514221547,0,69.3481823774,2.0,1.0,2,5,3.0,1.0,0,45.0,23.0,1
0.370464279171,0.554261213101,1,49.1969568779,1.0,1.0,1,2,2.0,1.0,0,54.0,70.0,1
0.900296658064,0.474233802115,0,64.3473681574,3.0,1.0,?,2,3.0,3.0,0,43.0,60.0,1
0.109335954219,0.602554302032,0,65.2881884857,3.0,2.0,4,4,1.0,5.0,1,78.0,53.0,1
0.511435167331,?,-1,64.0084151594,1.0,0.0,5,5,?,3.0,1,73.0,25.0,1
0.517219338362,0.494072215939,1,58.4719100933,1.0,1.0,3,4,5.0,4.0,0,41.0,29.0,1
0.128292413371,0.33051249113,0,49.8270133631,1.0,3.0,4,2,3.0,0.0,?,48.0,33.0,1
0.657251791921,0.52794123548,1,65.7898972293,1.0,1.0,5,3,3.0,2.0,1,43.0,?,1
0.643149789658,0.833092667435,-1,?,1.0,1.0,3,4,2.0,2.0,0,80.0,114.0,1
0.301154677701,0.338390945413,?,?,?,2.0,3,3,1.0,4.0,1,32.0,39.0,0
0.726079369497,0.350930959399,1,82.4071623143,0.0,0.0,5,5,2.0,2.0,0,43.0,63.0,1
0.534212980163,?,-1,78.5499714873,2.0,3.0,1,3,2.0,6.0,?,50.0,57.0,0
0.656091311405,0.241251771134,-1,76.634634155,0.0,?,4,2,2.0,2.0,1,37.0,60.0,0
0.401864051068,0.501534635588,-1,72.9390031794,2.0,1.0,1,4,2.0,1.0,0,49.0,100.0,1
1.06950106279,0.552761540798,-1,62.837662919,2.0,1.0,3,1,3.0,2.0,0,40.0,86.0,0
0.426310783884,0.886421695064,1,60.7585208731,2.0,2.0,4,2,2.0,2.0,0,75.0,58.0,1
0.339169741132,0.199522762007,0,61.5890038899,3.0,?,3,2,1.0,2.0,1,57.0,44.0,1
0.533001286941,0.482772529229,1,69.7825341909,2.0,1.0,4,1,4.0,4.0,0,53.0,?,?
0.487246368588,0.363872427168,1,67.6524679661,?,1.0,2,1,3.0,1.0,1,78.0,49.0,1
0.583954025859,0.5643586618,0,60.8267516433,1.0,1.0,?,5,2.0,?,0,40.0,?,1
-0.0887905141192,0.390974361113,1,59.6278948071,2.0,2.0,1,2,2.0,3.0,1,16.0,67.0,1
0.15788980765,0.21317703139,0,64.4488733176,1.0,0.0,5,4,1.0,3.0,1,93.0,58.0,1
0.542005692058,0.146558205689,0,63.7071968165,0.0,0.0,1,1,2.0,?,0,22.0,21.0,0
0.421113765846,0.454400198404,0,62.9131545995,2.0,1.0,1,5,1.0,2.0,1,49.0,29.0,1
0.459757982066,0.440261643173,1,56.7662590518,2.0,1.0,3,5,3.0,2.0,0,39.0,67.0,1
0.558779395744,0.212048968578,0,57.2668526824,2.0,-1.0,2,5,3.0,2.0,0,43.0,42.0,?
0.305402529209,0.379949051562,0,65.1147462527,1.0,2.0,1,4,2.0,1.0,1,?,25.0,1
0.668487834978,0.182088829967,?,59.5021030718,3.0,1.0,2,5,4.0,3.0,0,18.0,8.0,0
1.03132937839,0.227183430093,1,61.7433423242,2.0,1.0,4,2,2.0,2.0,1,34.0,35.0,0
0.446969371897,0.600680537725,0,67.3322359822,2.0,3.0,4,3,2.0,3.0,1,51.0,58.0,0
0.412856476791,0.593109232034,1,72.7806465286,1.0,3.0,5,2,1.0,2.0,0,45.0,21.0,0
0.537326970988,0.563737407115,1,66.3579518806,1.0,1.0,4,?,3.0,2.0,0,3.0,42.0,1
0.552023920975,0.66270630839,0,62.312069414,?,?,?,4,3.0,3.0,1,46.0,49.0,1
0.680741120639,0.735337127802,1,71.5188688785,3.0,2.0,2,1,1.0,2.0,1,34.0,74.0,1
?,0.334186350171,1,64.843851273,2.0,1.0,2,5,3.0,2.0,1,48.0,37.0,1
0.598641212869,0.26449959808,1,75.618245586,1.0,4.0,1,4,4.0,3.0,1,83.0,26.0,1
?,0.565490542727,-1,70.546478846,2.0,2.0,5,4,?,4.0,0,43.0,71.0,1
0.642982930864,0.727187308155,0,68.6496903011,1.0,1.0,2,4,2.0,2.0,1,72.0,76.0,1
0.808406950178,1.17040742129,0,59.7116413436,1.0,2.0,5,3,1.0,3.0,1,101.0,60.0,0
?,0.619567961408,0,61.071180922,0.0,?,5,2,3.0,1.0,1,26.0,?,0
?,0.670185360492,0,67.3186048989,2.0,?,5,2,3.0,2.0,0,80.0,30.0,1
0.479409948616,0.504699094394,0,62.7422950596,1.0,?,1,1,2.0,1.0,1,60.0,82.0,1
0.757195113243,?,-1,72.3646330205,2.0,0.0,4,2,3.0,3.0,0,44.0,58.0,1
?,0.212315500025,0,58.176221139,0.0,2.0,2,4,2.0,3.0,0,?,47.0,0
0.524946585723,0.595894993685,-1,62.1917016198,1.0,2.0,2,2,1.0,4.0,0,43.0,33.0,0
0.653341258535,0.474731075269,0,66.5710850622,1.0,?,4,4,3.0,1.0,0,28.0,51.0,0
0.78449316026,0.308616923297,1,65.9843105811,0.0,2.0,?,1,3.0,2.0,0,29.0,46.0,0
0.731210113365,0.47200484561,?,58.2856780044,4.0,1.0,3,2,2.0,3.0,0,46.0,25.0,1
0.507705107628,0.469313108356,0,58.1134968132,0.0,2.0,1,1,1.0,3.0,0,35.0,97.0,0
0.514168347743,0.373146645949,-1,66.0364094944,1.0,0.0,5,1,1.0,?,1,50.0,43.0,1
0.578590167038,0.374600501451,0,57.7734155932,2.0,1.0,3,4,4.0,2.0,1,66.0,37.0,1
0.749547572409,0.750128537519,1,67.4903137089,3.0,1.0,5,4,4.0,3.0,1,47.0,36.0,1
0.676113405394,0.544368109853,0,?,1.0,1.0,5,2,2.0,3.0,1,29.0,31.0,1
0.45232965378,0.501503385832,-1,61.2583014555,1.0,2.0,?,1,3.0,4.0,0,51.0,19.0,0
?,0.89592395126,0,50.7561127337,1.0,2.0,5,3,2.0,2.0,0,21.0,35.0,0
0.798499054697,?,0,51.0065419248,1.0,1.0,2,5,3.0,1.0,1,30.0,37.0,1
0.451750357596,0.407786982504,0,65.7559104432,2.0,2.0,5,1,1.0,1.0,1,73.0,?,1
0.389876991229,0.54149244596,1,56.1051262209,2.0,2.0,3,1,2.0,4.0,1,37.0,47.0,1
0.259339510639,0.33830064878,0,76.4244018296,3.0,0.0,1,5,3.0,4.0,0,68.0,68.0,1
0.12992313577,0.237929379149,0,74.0324609023,0.0,?,3,3,3.0,3.0,1,36.0,23.0,0
0.482816078428,0.285990742586,1,54.2170929222,2.0,4.0,4,?,1.0,2.0,0,75.0,35.0,0
0.208857128543,0.297044967781,1,73.5480336759,1.0,1.0,?,5,2.0,2.0,1,?,82.0,1
0.875689314739,0.353755637494,0,75.0935836718,2.0,1.0,3,1,3.0,4.0,1,59.0,67.0,0
0.254476315921,0.467068868743,0,57.5950591376,1.0,3.0,3,2,2.0,3.0,1,24.0,68.0,0
0.121247101843,0.552404637076,-1,67.2323652936,2.0,1.0,1,5,?,2.0,0,82.0,61.0,?
0.530301389469,0.636981911637,0,71.4178758088,0.0,3.0,1,1,2.0,1.0,1,33.0,49.0,0
0.292353608006,0.23546658686,1,63.7751325278,2.0,3.0,3,5,4.0,2.0,1,55.0,62.0,0
?,0.643777766553,1,62.9661405008,-1.0,-1.0,2,4,2.0,3.0,1,45.0,?,1
0.147086047923,0.512826376836,0,65.9037811415,2.0,1.0,5,2,2.0,3.0,1,35.0,32.0,1
0.566584373179,0.119497600911,-1,44.5022092727,1.0,2.0,2,?,2.0,?,0,24.0,?,0
?,0.483068759657,0,53.9606089966,1.0,2.0,2,1,3.0,3.0,1,81.0,64.0,0
0.298717652117,0.583102644403,-1,53.3507065394,2.0,2.0,3,4,1.0,?,?,60.0,46.0,?
0.5197298045,0.59351704662,-1,78.9103021226,2.0,2.0,3,2,4.0,?,?,16.0,57.0,1
0.701540299418,0.612038103171,0,64.5583812861,3.0,0.0,2,2,1.0,3.0,1,78.0,41.0,1
0.172198670784,?,1,76.2295670534,1.0,1.0,3,5,5.0,2.0,0,46.0,40.0,1
0.510278213807,0.571762212304,0,75.7827640035,1.0,?,3,1,2.0,2.0,0,76.0,76.0,1
0.792017596951,0.347345632367,0,68.3545633028,2.0,1.0,4,1,4.0,3.0,1,57.0,36.0,1
0.53169753542,0.504466209211,1,53.9740302177,1.0,1.0,1,3,3.0,3.0,1,56.0,40.0,1
0.427062019922,0.792331012615,1,66.8890023211,2.0,1.0,3,1,3.0,3.0,0,76.0,60.0,1
0.141986095141,0.386534378864,-1,66.9987493668,0.0,3.0,2,2,3.0,3.0,1,35.0,63.0,0
0.374388652561,0.223951810629,0,64.1056600906,2.0,2.0,2,3,1.0,?,0,26.0,67.0,0
0.573456130347,0.58662066809,0,61.7693543064,1.0,1.0,?,5,1.0,2.0,?,80.0,17.0,1
0.583831403452,0.846106504455,-1,68.4642332752,1.0,1.0,1,?,3.0,3.0,?,35.0,85.0,1
0.27109594276,0.458169179328,-1,71.2068016302,2.0,1.0,1,3,?,4.0,1,46.0,39.0,1
0.236749373076,0.599064926347,0,75.7017383286,3.0,3.0,4,5,2.0,3.0,0,21.0,23.0,1
0.760336922598,0.424351453384,?,69.2327625025,2.0,2.0,5,1,1.0,2.0,0,57.0,?,1
0.356837504499,0.65694983515,0,72.1535450743,2.0,2.0,4,4,3.0,1.0,0,85.0,1.0,1
0.774918079104,0.468872703114,0,65.9046497734,2.0,2.0,?,4,3.0,1.0,0,56.0,61.0,1
0.377195634664,0.702331791686,1,66.0639130983,1.0,2.0,1,3,5.0,3.0,1,38.0,42.0,0
0.390495280516,0.454367233153,-1,57.1460053232,2.0,0.0,3,4,2.0,3.0,1,27.0,61.0,1
0.533524936232,0.174740313863,1,52.667188324,2.0,2.0,3,1,3.0,3.0,0,44.0,47.0,0
0.448581496564,0.782036253361,0,66.4749071027,1.0,0.0,5,5,1.0,3.0,0,40.0,106.0,1
0.576903613663,0.987255999177,1,51.3521382459,2.0,0.0,1,5,0.0,3.0,1,85.0,70.0,1
0.565603671991,0.754945018247,1,59.9413047429,1.0,1.0,5,2,4.0,2.0,1,37.0,52.0,1
0.648034131094,0.54398345437,1,56.5974041632,0.0,3.0,1,1,3.0,4.0,0,?,67.0,0
0.896611225461,0.396553387646,?,72.5911152086,?,1.0,3,3,1.0,4.0,0,73.0,0.0,?
?,0.526866574367,0,66.0884396233,3.0,1.0,5,4,3.0,2.0,1,63.0,12.0,1
0.559846651123,0.209122208835,-1,65.0361812654,3.0,1.0,2,3,2.0,3.0,1,57.0,29.0,1
0.352628104546,0.403563588869,0,64.7489225126,2.0,3.0,4,2,2.0,4.0,0,47.0,52.0,0
0.439730792943,0.584527472226,1,65.7430025079,1.0,2.0,3,4,2.0,2.0,1,71.0,55.0,0
0.293466915477,0.349782884444,1,61.9502743242,1.0,1.0,4,1,3.0,2.0,1,47.0,28.0,1
0.682534471959,0.65377337387,0,71.2621452735,1.0,2.0,?,2,4.0,3.0,1,28.0,54.0,0
?,0.847805079594,0,60.7608180886,1.0,2.0,1,?,0.0,4.0,?,50.0,24.0,1
0.686817916502,0.52198185479,-1,67.4479170833,1.0,1.0,2,1,2.0,2.0,1,98.0,?,1
0.40554155918,0.80562238899,-1,71.841983701,0.0,1.0,3,2,1.0,2.0,1,65.0,74.0,0
0.387645071813,0.548323790006,-1,70.1321926785,1.0,0.0,5,3,?,4.0,1,48.0,32.0,1
0.519321998148,0.245867611995,1,59.1118757915,2.0,0.0,1,2,2.0,2.0,1,73.0,6.0,1
0.474234380782,0.679638812316,1,62.8801404769,1.0,1.0,5,2,4.0,1.0,0,72.0,65.0,1
1.03596073316,0.282605012937,0,63.4119828372,1.0,1.0,2,1,3.0,3.0,1,36.0,52.0,0
0.54349734676,0.851424877998,1,54.4161354093,3.0,2.0,1,3,4.0,3.0,1,70.0,60.0,1
0.470473707577,0.42826220351,0,72.3280397281,3.0,1.0,4,3,1.0,2.0,1,56.0,41.0,1
0.631350359987,0.255265954671,0,53.4493567904,1.0,2.0,5,3,5.0,2.0,0,57.0,74.0,0
0.625579950046,0.441595192479,0,60.3122132452,2.0,2.0,4,4,3.0,4.0,?,15.0,?,0
0.488494107739,0.48498455282,0,59.5941795774,2.0,0.0,2,4,5.0,1.0,?,18.0,-1.0,1
0.61354375149,0.856446318807,-1,70.7388143646,1.0,1.0,1,5,3.0,0.0,1,?,39.0,1
0.497294248003,0.272141553708,1,71.4558123887,2.0,?,5,1,4.0,2.0,1,43.0,38.0,1
0.655418964744,0.567653796726,-1,63.2453049056,2.0,2.0,5,2,2.0,5.0,1,26.0,23.0,1
0.429487007066,0.557405715392,1,83.1412099449,3.0,3.0,2,3,3.0,2.0,0,67.0,0.0,1
0.433024059445,0.290548696446,1,70.5475357653,1.0,1.0,2,5,?,1.0,1,76.0,13.0,1
?,0.634291590365,?,56.075826704,1.0,1.0,4,3,?,2.0,0,67.0,50.0,1
0.343483506001,0.565112748498,1,63.0798924425,2.0,2.0,5,5,2.0,4.0,0,?,3.0,1
0.579593709934,0.509177250657,-1,70.6972202238,2.0,1.0,2,5,1.0,3.0,1,31.0,47.0,1
0.450668131947,0.659720282471,-1,71.2260119674,0.0,0.0,3,5,2.0,2.0,0,41.0,78.0,1
0.443402710109,0.837083425433,?,69.4084857501,2.0,3.0,5,?,3.0,3.0,0,59.0,46.0,?
0.713674015,0.398656527718,1,73.4846290566,0.0,1.0,5,1,3.0,1.0,0,44.0,62.0,0
0.226741681427,0.625269506216,?,67.6441612552,2.0,3.0,3,1,3.0,?,0,41.0,39.0,0
0.346190706035,0.564299156383,1,?,0.0,2.0,3,2,3.0,3.0,1,76.0,52.0,0
0.363158595139,0.402578668331,-1,70.3219044696,0.0,2.0,3,5,2.0,2.0,0,41.0,59.0,0
?,0.497019039611,1,66.6121867077,2.0,1.0,1,3,4.0,2.0,1,58.0,39.0,1
0.566226264535,?,1,78.3829435844,3.0,2.0,4,5,2.0,2.0,0,75.0,53.0,1
0.530022058673,?,0,70.5058253545,3.0,1.0,5,3,5.0,3.0,1,103.0,51.0,1
0.068404080476,0.573450693781,0,65.5470675187,1.0,1.0,4,1,4.0,3.0,1,26.0,39.0,1
0.401673093849,0.324754828124,0,59.3934205804,1.0,0.0,5,2,1.0,2.0,0,46.0,52.0,1
0.483564594864,0.639642249579,-1,63.4610592557,1.0,2.0,3,5,1.0,1.0,0,25.0,53.0,0
0.682042425776,0.325059598986,-1,81.1786085981,1.0,0.0,5,3,3.0,3.0,0,53.0,45.0,1
0.168614248417,0.643164236329,0,56.8353181515,0.0,?,3,5,1.0,2.0,1,57.0,66.0,0
0.712734509968,?,0,62.6006935125,1.0,2.0,5,1,3.0,0.0,0,66.0,10.0,1
?,0.256812857936,-1,57.6009973314,4.0,3.0,5,5,3.0,2.0,1,35.0,46.0,0
?,0.327656543539,-1,58.7200724537,3.0,2.0,5,?,?,2.0,0,51.0,70.0,1
0.444251738,0.584342164915,-1,?,2.0,2.0,2,2,4.0,?,1,49.0,72.0,1
0.3820082521,0.545265951264,-1,72.0131935013,1.0,1.0,5,5,3.0,2.0,0,28.0,48.0,1
0.683673779099,0.751486259469,0,69.7901956359,0.0,0.0,2,1,2.0,3.0,0,66.0,65.0,1
0.415490990421,0.0834567658853,1,64.8506969436,0.0,0.0,2,4,5.0,4.0,1,72.0,19.0,1
0.340769935312,0.874793589013,0,69.9759895977,1.0,?,5,3,2.0,3.0,?,53.0,56.0,0
0.570020316199,?,0,64.739387674,1.0,2.0,1,1,2.0,2.0,0,57.0,59.0,0
0.652739386331,0.578370589244,0,68.2336443342,0.0,-1.0,3,4,4.0,4.0,1,42.0,58.0,1
0.495982883714,0.756345285145,-1,59.5827691715,2.0,2.0,5,2,3.0,3.0,1,64.0,45.0,1
0.450543186677,0.522719405041,1,91.8995954504,?,1.0,3,5,3.0,1.0,1,54.0,?,1
0.719455162175,0.356522613705,1,74.3646907165,2.0,1.0,3,5,3.0,?,1,37.0,?,1
0.462361627053,0.296931690943,-1,50.1377489822,3.0,3.0,2,?,2.0,3.0,1,-5.0,53.0,1
0.447540929816,0.30961777472,1,60.0762306593,3.0,2.0,5,4,2.0,?,0,53.0,56.0,?
0.814904083248,0.30821905984,0,57.1026059763,?,?,1,5,?,4.0,1,47.0,53.0,?
0.714579319982,0.828433151987,1,64.1751672033,0.0,2.0,1,5,3.0,2.0,?,12.0,59.0,0
?,0.321121746428,-1,70.387864229,2.0,2.0,4,1,2.0,2.0,1,64.0,56.0,1
0.608688163988,0.13465696894,0,67.7890816847,2.0,1.0,3,5,2.0,3.0,0,41.0,?,0
0.363529973489,0.808248197213,1,72.7710205027,2.0,2.0,1,1,2.0,2.0,1,56.0,26.0,1
0.71903729079,0.518910846671,-1,58.6533926989,2.0,2.0,3,2,0.0,1.0,0,55.0,41.0,1
0.485560635482,0.591584333529,0,62.6960579086,1.0,0.0,?,1,3.0,2.0,0,34.0,59.0,1
?,0.547925517389,1,54.864974726,0.0,3.0,3,4,5.0,2.0,0,52.0,36.0,0
0.593575113556,0.978556998166,-1,77.6689795317,2.0,0.0,5,4,?,1.0,0,45.0,52.0,1
0.244400686726,0.765252420654,1,73.4836749508,2.0,0.0,5,2,4.0,2.0,0,53.0,84.0,1
?,?,-1,67.0042434923,1.0,3.0,5,1,0.0,2.0,1,59.0,86.0,0
0.409289879883,0.687695723925,-1,71.450263362,1.0,0.0,1,4,2.0,2.0,0,46.0,72.0,1
0.809914843268,0.34758378514,0,66.6301253991,1.0,1.0,5,2,2.0,3.0,0,33.0,?,0
0.324274389128,0.713967429492,-1,84.1737182779,2.0,1.0,5,5,2.0,3.0,1,33.0,36.0,1
0.387733598831,0.676244108572,0,67.3900963121,1.0,0.0,1,1,4.0,3.0,0,49.0,58.0,1
0.645021985447,?,1,67.6573463406,1.0,1.0,1,1,3.0,2.0,0,35.0,94.0,1
0.564781146624,0.525473614269,0,66.6924053236,3.0,2.0,?,5,3.0,4.0,0,59.0,?,1
0.0692821156726,0.436408648814,0,?,2.0,-1.0,5,1,2.0,3.0,0,19.0,63.0,1
0.475109196362,0.0633720224188,-1,65.75722564,2.0,2.0,1,1,?,2.0,0,52.0,69.0,0
0.245864684183,0.482297462184,?,70.2065164392,3.0,3.0,1,3,3.0,0.0,1,72.0,50.0,1
0.409070586487,0.877541861635,1,66.5893554266,2.0,1.0,?,1,3.0,2.0,0,51.0,47.0,1
0.573535131036,0.563949790199,0,55.1485788496,2.0,2.0,2,5,2.0,2.0,0,51.0,102.0,1
0.558540406785,0.513127870657,-1,?,2.0,2.0,1,4,3.0,2.0,0,57.0,49.0,1
0.525625620473,0.46251464797,-1,63.2412879221,1.0,2.0,2,1,2.0,2.0,0,71.0,56.0,0
0.625190018892,0.311180500812,0,71.8163827955,3.0,3.0,1,2,2.0,?,0,71.0,48.0,1
0.200630405851,0.704613087733,?,49.7501368169,2.0,3.0,3,4,4.0,3.0,1,87.0,109.0,0
0.0649019087303,0.342573234038,-1,59.7793713587,2.0,1.0,1,4,3.0,2.0,0,41.0,-3.0,1
0.838287491907,0.546113116262,1,70.5541093026,2.0,2.0,1,2,1.0,?,?,40.0,30.0,1
0.71883936133,0.584489778024,-1,72.2428111737,1.0,1.0,5,3,2.0,2.0,1,64.0,60.0,1
0.632442268355,0.353927317957,0,68.6744233802,1.0,2.0,5,3,3.0,2.0,0,11.0,?,0
0.627598542578,0.822148401149,?,58.409442482,?,1.0,4,5,3.0,1.0,1,62.0,?,1
0.555956999792,0.48308070926,1,67.9623797473,1.0,1.0,2,1,2.0,2.0,0,22.0,37.0,1
0.835905811751,0.526137400517,1,61.2895354638,0.0,0.0,4,2,3.0,3.0,0,52.0,62.0,1
0.46162856125,0.477900330455,-1,79.0697188362,3.0,2.0,3,4,3.0,1.0,0,44.0,49.0,1
0.486029288599,0.522439384299,-1,68.8504198254,2.0,0.0,4,1,1.0,3.0,0,?,56.0,1
0.498562842359,0.678242287631,1,64.0080032706,2.0,1.0,1,5,3.0,2.0,0,18.0,32.0,1
0.452227161218,0.826287336628,-1,76.3405830727,1.0,0.0,2,1,3.0,3.0,1,88.0,60.0,1
0.22398738408,0.407003372296,0,64.7117368817,2.0,3.0,2,3,3.0,2.0,1,28.0,47.0,0
1.01925642325,0.437322637332,0,64.2248926498,2.0,2.0,3,3,3.0,4.0,1,82.0,46.0,1
0.354340078193,0.381630542192,-1,53.7600797318,0.0,2.0,1,5,2.0,3.0,1,64.0,48.0,1
0.379584959977,0.72667696923,-1,60.6078182941,2.0,1.0,5,4,2.0,3.0,1,3.0,51.0,1
0.469011273469,0.781712176158,1,68.2814618512,1.0,2.0,4,1,3.0,2.0,0,50.0,76.0,0
0.388415207652,0.0266782868153,1,62.2602739161,3.0,2.0,3,5,1.0,3.0,0,?,42.0,0
0.463523849538,0.627748495708,-1,60.0063445584,2.0,4.0,2,5,2.0,4.0,1,35.0,57.0,0
0.491456827876,0.472006925808,0,58.7037831654,0.0,0.0,2,2,3.0,3.0,1,25.0,33.0,1
0.379388246288,0.413115860462,-1,75.7665377081,?,1.0,4,4,?,2.0,0,68.0,?,1
0.426126480114,0.0952437584928,-1,59.1366438377,2.0,3.0,?,3,3.0,4.0,0,52.0,49.0,?
0.45482372397,0.684035607514,0,59.9323165892,2.0,1.0,4,1,2.0,4.0,0,20.0,67.0,?
0.606239694724,0.543045933189,1,59.4081397232,2.0,2.0,3,5,2.0,3.0,0,?,34.0,1
0.279562671183,0.505292100275,-1,69.9723433191,1.0,1.0,3,1,2.0,3.0,1,47.0,45.0,1
0.620134249118,0.130030466835,-1,69.4180475839,2.0,?,3,2,1.0,3.0,1,47.0,41.0,0
0.613616622161,?,0,?,2.0,2.0,3,4,3.0,2.0,0,87.0,65.0,0
0.815286866283,?,-1,55.6347763593,0.0,0.0,2,3,3.0,2.0,0,0.0,94.0,0
0.653863680135,0.642280843474,1,54.7913543898,1.0,-1.0,?,2,1.0,4.0,0,66.0,54.0,1
0.58105019594,0.876560535418,0,61.1431826616,1.0,3.0,2,1,3.0,2.0,0,78.0,47.0,0
0.604585369864,0.469744429187,0,61.3645741432,1.0,2.0,4,2,3.0,2.0,1,49.0,32.0,0
0.344163783678,0.719950450255,1,74.1142567183,0.0,4.0,2,4,2.0,3.0,1,78.0,44.0,1
0.35718468113,0.803384847912,0,75.2783082427,2.0,0.0,1,4,4.0,4.0,1,19.0,19.0,1
0.82113895135,0.481292734805,0,70.4582313897,0.0,2.0,?,5,1.0,2.0,0,17.0,50.0,0
0.837257011387,0.588149281222,1,64.9378477597,2.0,1.0,2,3,3.0,3.0,0,64.0,62.0,1
0.469946170667,0.689718796499,1,73.0925033369,1.0,3.0,5,4,2.0,2.0,0,72.0,27.0,1
0.395809507746,0.330086657519,?,56.5392739469,3.0,?,?,4,1.0,1.0,?,62.0,30.0,1
0.338903686564,0.682754975838,0,71.8722701356,1.0,2.0,3,3,3.0,2.0,0,70.0,76.0,0
0.512043954386,0.483282868134,-1,81.0491096097,4.0,2.0,3,5,5.0,?,0,56.0,?,1
0.748291703739,0.590165329031,0,66.7677876315,1.0,2.0,5,1,1.0,3.0,1,46.0,60.0,0
0.711594579778,0.448505335945,-1,68.181197134,1.0,2.0,3,1,3.0,2.0,1,54.0,44.0,0
